file_id,file_name,case_id,sample_id,portion_id,analyte_id,aliquots_id,project_id
da428df4-37ee-43d6-9090-7b94d67968e9,56d2e7e0-7686-417f-a698-393a1385d87e.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-8510,TCGA-55-8510-01A,TCGA-55-8510-01A-11,TCGA-55-8510-01A-11R,TCGA-55-8510-01A-11R-2403-07,TCGA-LUAD
41e96482-bc24-4a1a-8ef2-8ef4d525ad40,52e52b5d-4112-4616-8ddd-2a4524a91778.rna_seq.augmented_star_gene_counts.tsv,TCGA-50-6591,TCGA-50-6591-01A,TCGA-50-6591-01A-11,TCGA-50-6591-01A-11R,TCGA-50-6591-01A-11R-1755-07,TCGA-LUAD
26ea6a31-ea33-4bb9-814f-c0840dafe69e,09728f38-787f-4868-b28d-8cf6afa3c71b.rna_seq.augmented_star_gene_counts.tsv,TCGA-05-5425,TCGA-05-5425-01A,TCGA-05-5425-01A-02,TCGA-05-5425-01A-02R,TCGA-05-5425-01A-02R-1628-07,TCGA-LUAD
05fa4573-6ca5-40dc-a48b-ec847b7c58ad,58681163-9f9d-4f74-a1bb-3a4bcb4856d6.rna_seq.augmented_star_gene_counts.tsv,TCGA-49-AARR,TCGA-49-AARR-01A,TCGA-49-AARR-01A-11,TCGA-49-AARR-01A-11R,TCGA-49-AARR-01A-11R-A41B-07,TCGA-LUAD
d3986831-ba2a-4a25-8eb0-b074cbd7edac,e270dd9d-4a6b-40b3-823f-a46dd9493585.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-7574,TCGA-55-7574-01A,TCGA-55-7574-01A-11,TCGA-55-7574-01A-11R,TCGA-55-7574-01A-11R-2039-07,TCGA-LUAD
ea47f0f6-aad1-4149-afb6-2026f64935f5,dd20e202-a63c-4281-85c7-f16096212a91.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-7662,TCGA-44-7662-01A,TCGA-44-7662-01A-11,TCGA-44-7662-01A-11R,TCGA-44-7662-01A-11R-2066-07,TCGA-LUAD
668d7295-629a-496a-b525-b5b8157baf11,e25887be-64fe-4e7c-983b-4fbdec52c4b7.rna_seq.augmented_star_gene_counts.tsv,TCGA-69-7979,TCGA-69-7979-01A,TCGA-69-7979-01A-11,TCGA-69-7979-01A-11R,TCGA-69-7979-01A-11R-2187-07,TCGA-LUAD
d2436cea-20c9-4c32-98d3-61eb445865be,56ba7921-5bee-4a1e-9fba-a78a034547a6.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-8614,TCGA-55-8614-01A,TCGA-55-8614-01A-11,TCGA-55-8614-01A-11R,TCGA-55-8614-01A-11R-2403-07,TCGA-LUAD
6feef177-114c-4285-b242-481fe0aea551,77322072-2a7f-49e6-a9d1-c521c25acd70.rna_seq.augmented_star_gene_counts.tsv,TCGA-69-7980,TCGA-69-7980-01A,TCGA-69-7980-01A-11,TCGA-69-7980-01A-11R,TCGA-69-7980-01A-11R-2187-07,TCGA-LUAD
4c37a5fe-812f-42ac-aa56-259b31df6894,482e60ad-222e-4ead-8a3c-a3b44e54aa5e.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-A494,TCGA-55-A494-01A,TCGA-55-A494-01A-11,TCGA-55-A494-01A-11R,TCGA-55-A494-01A-11R-A24X-07,TCGA-LUAD
a60f0ff5-6f4c-43a1-8dda-10b882880bfc,c9494f0c-d6df-4dc9-a174-dfd53f121ee8.rna_seq.augmented_star_gene_counts.tsv,TCGA-73-4675,TCGA-73-4675-01A,TCGA-73-4675-01A-01,TCGA-73-4675-01A-01R,TCGA-73-4675-01A-01R-1206-07,TCGA-LUAD
780617e8-6a28-4774-b1e6-3135e1932327,5a1b3a79-375e-47a7-8a30-b37fbfd8162d.rna_seq.augmented_star_gene_counts.tsv,TCGA-05-4390,TCGA-05-4390-01A,TCGA-05-4390-01A-02,TCGA-05-4390-01A-02R,TCGA-05-4390-01A-02R-1755-07,TCGA-LUAD
d4eb86d5-1952-449c-a5d7-20ccc04f0d07,56c858be-3637-4ba0-81be-208a3edac992.rna_seq.augmented_star_gene_counts.tsv,TCGA-97-7941,TCGA-97-7941-01A,TCGA-97-7941-01A-11,TCGA-97-7941-01A-11R,TCGA-97-7941-01A-11R-2187-07,TCGA-LUAD
3aa81439-d4cc-41ef-9568-e6a11c8b1b52,a6a841ae-f63f-45ab-9a17-2288e12a9577.rna_seq.augmented_star_gene_counts.tsv,TCGA-05-4433,TCGA-05-4433-01A,TCGA-05-4433-01A-22,TCGA-05-4433-01A-22R,TCGA-05-4433-01A-22R-1858-07,TCGA-LUAD
0905662e-ae14-4807-94ef-69db108fa2ee,e121b871-b177-47ef-a4f1-de73cb338519.rna_seq.augmented_star_gene_counts.tsv,TCGA-69-7765,TCGA-69-7765-01A,TCGA-69-7765-01A-11,TCGA-69-7765-01A-11R,TCGA-69-7765-01A-11R-2170-07,TCGA-LUAD
3362c701-3af3-4947-983a-6039b67d1526,fcfff41c-378f-49e8-b416-ccd1b9d8b4b4.rna_seq.augmented_star_gene_counts.tsv,TCGA-86-8672,TCGA-86-8672-01A,TCGA-86-8672-01A-21,TCGA-86-8672-01A-21R,TCGA-86-8672-01A-21R-2403-07,TCGA-LUAD
614afd6a-05ff-4914-896c-3ac4280e510d,7ec16b5a-7a86-4a22-9f1c-74d42ab1f43d.rna_seq.augmented_star_gene_counts.tsv,TCGA-49-4506,TCGA-49-4506-01A,TCGA-49-4506-01A-01,TCGA-49-4506-01A-01R,TCGA-49-4506-01A-01R-1206-07,TCGA-LUAD
d8334fd5-d042-48b4-95f5-4d5e3c5166e9,aab7b2a0-4181-4556-b1a8-28d31f98a43c.rna_seq.augmented_star_gene_counts.tsv,TCGA-MP-A4TE,TCGA-MP-A4TE-01A,TCGA-MP-A4TE-01A-22,TCGA-MP-A4TE-01A-22R,TCGA-MP-A4TE-01A-22R-A466-07,TCGA-LUAD
9f1c581d-42a9-4067-8b91-5d309457b5e8,aac03db2-1e90-4c0e-9094-4df06abeb84d.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-8508,TCGA-55-8508-01A,TCGA-55-8508-01A-11,TCGA-55-8508-01A-11R,TCGA-55-8508-01A-11R-2403-07,TCGA-LUAD
3e6105ba-3a23-4ac6-bf0d-1193fb2e679e,812033b2-3784-44bf-8913-56307b267ea9.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-2668,TCGA-44-2668-01B,TCGA-44-2668-01B-02,TCGA-44-2668-01B-02R,TCGA-44-2668-01B-02R-A277-07,TCGA-LUAD
9123a775-d686-49ab-90e7-0dc572c2fcaf,7643fc1a-086e-4ea5-9766-3dde13cc00b4.rna_seq.augmented_star_gene_counts.tsv,TCGA-75-6206,TCGA-75-6206-01A,TCGA-75-6206-01A-11,TCGA-75-6206-01A-11R,TCGA-75-6206-01A-11R-1755-07,TCGA-LUAD
caa4bc15-6e54-4d5e-9d91-c25e800b71b9,c36d8349-6af1-4583-818d-cd3742ea97a7.rna_seq.augmented_star_gene_counts.tsv,TCGA-50-5946,TCGA-50-5946-01A,TCGA-50-5946-01A-11,TCGA-50-5946-01A-11R,TCGA-50-5946-01A-11R-1755-07,TCGA-LUAD
b53ceb0c-a338-46e2-a0e6-224dec5ea807,05ca3ffd-a4d9-4667-80e2-d15125e88f7c.rna_seq.augmented_star_gene_counts.tsv,TCGA-97-A4M1,TCGA-97-A4M1-01A,TCGA-97-A4M1-01A-11,TCGA-97-A4M1-01A-11R,TCGA-97-A4M1-01A-11R-A24X-07,TCGA-LUAD
68b00cb6-4335-4c64-a3e0-0c29ed574480,5418228b-cfd0-4580-87c6-3ebf6282ad73.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-6972,TCGA-55-6972-01A,TCGA-55-6972-01A-11,TCGA-55-6972-01A-11R,TCGA-55-6972-01A-11R-1949-07,TCGA-LUAD
306febc7-f9b2-493a-9520-b9700d0f3e47,04c4affd-ca5d-4ea4-95d1-a6502e80d1af.rna_seq.augmented_star_gene_counts.tsv,TCGA-64-1681,TCGA-64-1681-01A,TCGA-64-1681-01A-11,TCGA-64-1681-01A-11R,TCGA-64-1681-01A-11R-2066-07,TCGA-LUAD
656fd74d-49d8-40a5-8eb9-dac0fbe4ea2d,131b98d5-aaf4-4a6c-bb96-c33895cd814a.rna_seq.augmented_star_gene_counts.tsv,TCGA-97-A4M7,TCGA-97-A4M7-01A,TCGA-97-A4M7-01A-11,TCGA-97-A4M7-01A-11R,TCGA-97-A4M7-01A-11R-A24X-07,TCGA-LUAD
946692ad-ed52-4bd8-85ac-efe5178b15b4,883ef55a-e8c0-4774-a298-d2bfeaeeae4b.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-2662,TCGA-44-2662-01A,TCGA-44-2662-01A-01,TCGA-44-2662-01A-01R,TCGA-44-2662-01A-01R-A278-07,TCGA-LUAD
8cdb3ed5-5922-4833-b255-30d9322f8fe9,322ff57d-60a1-45d6-a103-c953d11924f1.rna_seq.augmented_star_gene_counts.tsv,TCGA-38-4628,TCGA-38-4628-01A,TCGA-38-4628-01A-01,TCGA-38-4628-01A-01R,TCGA-38-4628-01A-01R-1206-07,TCGA-LUAD
cce2b6af-bff9-4ad0-805d-b32aa6fae985,98a4b8cc-fd54-454c-adcd-6fe9ae159a3b.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-7283,TCGA-55-7283-01A,TCGA-55-7283-01A-11,TCGA-55-7283-01A-11R,TCGA-55-7283-01A-11R-2039-07,TCGA-LUAD
2bf191f1-b880-427e-996c-0e75df13d738,33e0a8b2-3e7e-46da-b5ef-76463308d3b9.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-2662,TCGA-44-2662-01A,TCGA-44-2662-01A-01,TCGA-44-2662-01A-01R,TCGA-44-2662-01A-01R-0946-07,TCGA-LUAD
e824e07e-86cd-43eb-8f36-c60f36194f3c,bae79640-8273-42a2-913e-3d29e00ccc4f.rna_seq.augmented_star_gene_counts.tsv,TCGA-49-4488,TCGA-49-4488-01A,TCGA-49-4488-01A-01,TCGA-49-4488-01A-01R,TCGA-49-4488-01A-01R-1755-07,TCGA-LUAD
12c95903-cae1-4f9f-97c7-05ab05f4fd7f,1205cc6a-c42f-44c8-bf1c-84ef49eaaee4.rna_seq.augmented_star_gene_counts.tsv,TCGA-50-8457,TCGA-50-8457-01A,TCGA-50-8457-01A-11,TCGA-50-8457-01A-11R,TCGA-50-8457-01A-11R-2326-07,TCGA-LUAD
a135a2b4-bc6a-4dd6-baa9-f08ab2d4971a,c41a2347-8277-494e-90c6-f1918223388b.rna_seq.augmented_star_gene_counts.tsv,TCGA-86-6562,TCGA-86-6562-01A,TCGA-86-6562-01A-11,TCGA-86-6562-01A-11R,TCGA-86-6562-01A-11R-1755-07,TCGA-LUAD
89785c02-2345-4fa3-b73b-4d9da706c972,e6992421-f34c-4a68-a218-d53f56d0f562.rna_seq.augmented_star_gene_counts.tsv,TCGA-75-7030,TCGA-75-7030-01A,TCGA-75-7030-01A-11,TCGA-75-7030-01A-11R,TCGA-75-7030-01A-11R-1949-07,TCGA-LUAD
5ecf82a3-8658-4a64-a14c-fc5d1d6f56f8,2172f060-6402-44dc-a918-2f9c15c21fa4.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-7815,TCGA-55-7815-01A,TCGA-55-7815-01A-11,TCGA-55-7815-01A-11R,TCGA-55-7815-01A-11R-2170-07,TCGA-LUAD
bd820f5e-c8fd-4af5-b81c-2c51715cd759,12beb3ab-f6e1-42b0-af74-1a8cbb3416c0.rna_seq.augmented_star_gene_counts.tsv,TCGA-J2-A4AG,TCGA-J2-A4AG-01A,TCGA-J2-A4AG-01A-11,TCGA-J2-A4AG-01A-11R,TCGA-J2-A4AG-01A-11R-A24H-07,TCGA-LUAD
f0890456-1013-4e8a-9132-f05e2a1be5f2,00d461ae-a1d8-42f2-abd8-5e159363d857.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-2666,TCGA-44-2666-01B,TCGA-44-2666-01B-02,TCGA-44-2666-01B-02R,TCGA-44-2666-01B-02R-A277-07,TCGA-LUAD
72d9c332-92e3-4f9c-899d-1de9969b1bd6,6667948a-1834-4572-a1b3-3bc9096650e8.rna_seq.augmented_star_gene_counts.tsv,TCGA-78-7542,TCGA-78-7542-01A,TCGA-78-7542-01A-21,TCGA-78-7542-01A-21R,TCGA-78-7542-01A-21R-2066-07,TCGA-LUAD
7666bfbe-6803-4b5d-b3b4-e9069fc4bea5,c18d9cb5-17ca-4c49-bd72-4b4c6184fba3.rna_seq.augmented_star_gene_counts.tsv,TCGA-62-A472,TCGA-62-A472-01A,TCGA-62-A472-01A-11,TCGA-62-A472-01A-11R,TCGA-62-A472-01A-11R-A24H-07,TCGA-LUAD
e0ff7e04-078a-46a4-ac8c-8a287c1d608e,aa0b2722-97db-4b5a-9a56-213f63255097.rna_seq.augmented_star_gene_counts.tsv,TCGA-69-8254,TCGA-69-8254-01A,TCGA-69-8254-01A-11,TCGA-69-8254-01A-11R,TCGA-69-8254-01A-11R-2287-07,TCGA-LUAD
dba9c344-546c-49db-91df-abd25ae4b0cc,91181a9c-3113-47b6-8d1c-8173f9eac675.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-6712,TCGA-55-6712-01A,TCGA-55-6712-01A-11,TCGA-55-6712-01A-11R,TCGA-55-6712-01A-11R-1858-07,TCGA-LUAD
93db566e-8ff9-45b0-afa2-0fbe82b8f580,ab589a7b-7cc9-4257-8fd7-241d2e3658da.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-2657,TCGA-44-2657-01A,TCGA-44-2657-01A-01,TCGA-44-2657-01A-01R,TCGA-44-2657-01A-01R-1107-07,TCGA-LUAD
775f63d2-d752-4d68-abc1-129fce5c3301,6aa56177-0576-454d-81e8-28aa9ce76406.rna_seq.augmented_star_gene_counts.tsv,TCGA-MP-A4TI,TCGA-MP-A4TI-01A,TCGA-MP-A4TI-01A-21,TCGA-MP-A4TI-01A-21R,TCGA-MP-A4TI-01A-21R-A24X-07,TCGA-LUAD
f8d97584-0c4f-4bb1-b4a7-77d87aabc852,268f14f5-e6f7-413a-90a6-20a205012246.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-8505,TCGA-55-8505-01A,TCGA-55-8505-01A-11,TCGA-55-8505-01A-11R,TCGA-55-8505-01A-11R-2403-07,TCGA-LUAD
951f2356-17f4-4f4f-a8ec-855c7e93dce1,7eab2708-6708-4f8e-b238-e06007754e7e.rna_seq.augmented_star_gene_counts.tsv,TCGA-49-4510,TCGA-49-4510-01A,TCGA-49-4510-01A-01,TCGA-49-4510-01A-01R,TCGA-49-4510-01A-01R-1206-07,TCGA-LUAD
a62db40f-4e4f-496c-84ed-ab9500b89757,cd271741-c470-4f57-9873-635fef14f902.rna_seq.augmented_star_gene_counts.tsv,TCGA-64-1676,TCGA-64-1676-01A,TCGA-64-1676-01A-01,TCGA-64-1676-01A-01R,TCGA-64-1676-01A-01R-0946-07,TCGA-LUAD
ba8aebd8-07de-46c0-a28f-b2408c36f07f,77b82c3f-e20c-4e3b-a55c-08af359bbb6e.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-2665,TCGA-44-2665-01A,TCGA-44-2665-01A-01,TCGA-44-2665-01A-01R,TCGA-44-2665-01A-01R-0946-07,TCGA-LUAD
6508912f-5f91-43e6-8e63-9233bf3e81eb,d1eba37d-0b00-47f4-a7c8-d2e80ec3e27b.rna_seq.augmented_star_gene_counts.tsv,TCGA-97-7937,TCGA-97-7937-01A,TCGA-97-7937-01A-11,TCGA-97-7937-01A-11R,TCGA-97-7937-01A-11R-2170-07,TCGA-LUAD
7429ab01-a223-4be3-9b41-99100ea06d99,e860f314-beb1-4dfd-adb8-e188f13ca1c8.rna_seq.augmented_star_gene_counts.tsv,TCGA-05-4418,TCGA-05-4418-01A,TCGA-05-4418-01A-01,TCGA-05-4418-01A-01R,TCGA-05-4418-01A-01R-1206-07,TCGA-LUAD
dd6ec250-8d4d-4129-9664-7451c1760f4b,34774d7b-1184-4b5f-b6a9-e16c428ca7ce.rna_seq.augmented_star_gene_counts.tsv,TCGA-86-8076,TCGA-86-8076-01A,TCGA-86-8076-01A-31,TCGA-86-8076-01A-31R,TCGA-86-8076-01A-31R-2241-07,TCGA-LUAD
3e752bb7-c91d-46f8-ba39-a40e26357b4d,32dd8db9-1e43-497e-a35a-664d7d15ed60.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-8091,TCGA-55-8091-01A,TCGA-55-8091-01A-11,TCGA-55-8091-01A-11R,TCGA-55-8091-01A-11R-2241-07,TCGA-LUAD
cab5b00a-9cf2-4e1f-b2f3-93d27b73631e,f48a9d85-c3c7-40bc-9215-760ba3b8fa60.rna_seq.augmented_star_gene_counts.tsv,TCGA-38-4631,TCGA-38-4631-01A,TCGA-38-4631-01A-01,TCGA-38-4631-01A-01R,TCGA-38-4631-01A-01R-1755-07,TCGA-LUAD
dc8e99bb-f021-44e4-8c60-213405ee156a,325c7d6b-292d-46e5-85d1-785ae8a48c33.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-2659,TCGA-44-2659-01A,TCGA-44-2659-01A-01,TCGA-44-2659-01A-01R,TCGA-44-2659-01A-01R-0946-07,TCGA-LUAD
6ac6539b-76a3-4b1c-8da3-6d621308454a,f3d482bb-14e8-4569-bee4-22d7d2a027ea.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-7725,TCGA-55-7725-01A,TCGA-55-7725-01A-11,TCGA-55-7725-01A-11R,TCGA-55-7725-01A-11R-2170-07,TCGA-LUAD
6855a406-c085-45c7-b789-981786f0c775,9ebc079c-069f-4468-8b9e-680e39a3c4ad.rna_seq.augmented_star_gene_counts.tsv,TCGA-38-4629,TCGA-38-4629-01A,TCGA-38-4629-01A-02,TCGA-38-4629-01A-02R,TCGA-38-4629-01A-02R-1206-07,TCGA-LUAD
f2d6b758-501e-447a-a3d0-f899e532ac84,430458f1-86d8-4ec8-a8fe-6a58ac832bdd.rna_seq.augmented_star_gene_counts.tsv,TCGA-05-4382,TCGA-05-4382-01A,TCGA-05-4382-01A-01,TCGA-05-4382-01A-01R,TCGA-05-4382-01A-01R-1206-07,TCGA-LUAD
e21fc8e8-1f42-4c08-a54b-0bcc0f70d816,6338619f-470c-4ae1-8b45-959b5f9ad3da.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-6146,TCGA-44-6146-01B,TCGA-44-6146-01B-03,TCGA-44-6146-01B-04R,TCGA-44-6146-01B-04R-A277-07,TCGA-LUAD
ace52699-f049-4a11-ab3d-ce3719c62e41,0e3e11b9-9f43-4a0d-8665-023fae9f8b00.rna_seq.augmented_star_gene_counts.tsv,TCGA-38-6178,TCGA-38-6178-01A,TCGA-38-6178-01A-11,TCGA-38-6178-01A-11R,TCGA-38-6178-01A-11R-1755-07,TCGA-LUAD
4f00f94a-f0db-4840-a230-3bc9866bc184,ff298d6f-071c-417a-acbe-a9ff38494f87.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-7573,TCGA-55-7573-01A,TCGA-55-7573-01A-11,TCGA-55-7573-01A-11R,TCGA-55-7573-01A-11R-2039-07,TCGA-LUAD
d3d249ab-0483-4e9c-99f3-07afb5b6dabc,73babed8-f934-42c7-9020-30f7c3e1766d.rna_seq.augmented_star_gene_counts.tsv,TCGA-50-5935,TCGA-50-5935-01A,TCGA-50-5935-01A-11,TCGA-50-5935-01A-11R,TCGA-50-5935-01A-11R-1755-07,TCGA-LUAD
7c802f6c-03bd-4612-835f-c82f6b8f2137,9f938aa7-9fc1-4893-aee4-15ab668b9260.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-8207,TCGA-55-8207-01A,TCGA-55-8207-01A-11,TCGA-55-8207-01A-11R,TCGA-55-8207-01A-11R-2241-07,TCGA-LUAD
929473bf-434c-438e-b16c-c34bfb0b98ea,cbf298e2-94bb-48c9-ae07-408081055497.rna_seq.augmented_star_gene_counts.tsv,TCGA-50-5051,TCGA-50-5051-01A,TCGA-50-5051-01A-21,TCGA-50-5051-01A-21R,TCGA-50-5051-01A-21R-1858-07,TCGA-LUAD
88885dc7-5edd-4fac-95f8-9586880078a8,0b55cf48-41ca-4d54-a6c6-fa15c711370b.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-3917,TCGA-44-3917-01B,TCGA-44-3917-01B-02,TCGA-44-3917-01B-02R,TCGA-44-3917-01B-02R-A277-07,TCGA-LUAD
477d7181-e081-4577-ac06-e508b1239989,3d006e45-8ebf-4ba1-b003-13b711c0d0ee.rna_seq.augmented_star_gene_counts.tsv,TCGA-78-7540,TCGA-78-7540-01A,TCGA-78-7540-01A-11,TCGA-78-7540-01A-11R,TCGA-78-7540-01A-11R-2066-07,TCGA-LUAD
3c421a7f-8bde-4b4b-90e5-cf0ea11274ab,fbd81adc-aa56-4cde-b1f2-e749e2cbf653.rna_seq.augmented_star_gene_counts.tsv,TCGA-NJ-A7XG,TCGA-NJ-A7XG-01A,TCGA-NJ-A7XG-01A-12,TCGA-NJ-A7XG-01A-12R,TCGA-NJ-A7XG-01A-12R-A39D-07,TCGA-LUAD
458042ad-bec8-4433-80da-70f517a440f7,25a6fe1b-0472-489f-a721-f596395badb1.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-7576,TCGA-55-7576-01A,TCGA-55-7576-01A-11,TCGA-55-7576-01A-11R,TCGA-55-7576-01A-11R-2066-07,TCGA-LUAD
c140ee8e-c45f-47fb-b214-c3c8cdde972e,b5909b96-7ef6-497a-802e-11805dc7ded7.rna_seq.augmented_star_gene_counts.tsv,TCGA-64-5775,TCGA-64-5775-01A,TCGA-64-5775-01A-01,TCGA-64-5775-01A-01R,TCGA-64-5775-01A-01R-1628-07,TCGA-LUAD
c96036a1-2f21-47fc-a5ea-54389bf26502,f07f72e3-8bd8-4a16-91b4-e4444c2745d9.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-8203,TCGA-55-8203-01A,TCGA-55-8203-01A-11,TCGA-55-8203-01A-11R,TCGA-55-8203-01A-11R-2241-07,TCGA-LUAD
ad6ae9d2-c6f5-4686-9b3c-45ea130493f3,2fde57cd-97d2-492d-b37d-a4e2d43239cf.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-6986,TCGA-55-6986-01A,TCGA-55-6986-01A-11,TCGA-55-6986-01A-11R,TCGA-55-6986-01A-11R-1949-07,TCGA-LUAD
24fa0c9f-c679-486d-846a-66fbc8d30b0a,32248a54-89ad-43a3-aa20-1c1897cb0054.rna_seq.augmented_star_gene_counts.tsv,TCGA-86-6851,TCGA-86-6851-01A,TCGA-86-6851-01A-11,TCGA-86-6851-01A-11R,TCGA-86-6851-01A-11R-1949-07,TCGA-LUAD
b91d8293-6331-4f76-98f0-335ebce83539,330845b9-1d53-47af-8cb7-30ce5d30625d.rna_seq.augmented_star_gene_counts.tsv,TCGA-49-4505,TCGA-49-4505-01A,TCGA-49-4505-01A-01,TCGA-49-4505-01A-01R,TCGA-49-4505-01A-01R-1206-07,TCGA-LUAD
38bc7dc7-3a4f-4fd9-ad6d-306dc8a3b7f6,68f5d95d-e7ae-46d3-b836-e741fde98f23.rna_seq.augmented_star_gene_counts.tsv,TCGA-73-4662,TCGA-73-4662-01A,TCGA-73-4662-01A-01,TCGA-73-4662-01A-01R,TCGA-73-4662-01A-01R-1206-07,TCGA-LUAD
242a2880-95da-453f-892d-fafd49a4865e,9301f86d-9d6f-4aa6-a640-a543b5aea5db.rna_seq.augmented_star_gene_counts.tsv,TCGA-38-4625,TCGA-38-4625-01A,TCGA-38-4625-01A-01,TCGA-38-4625-01A-01R,TCGA-38-4625-01A-01R-1206-07,TCGA-LUAD
75719c78-9935-40e0-bd30-1f8eec34badf,74aaf5e2-be23-49b1-b694-3a3dde306a5d.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-7284,TCGA-55-7284-01B,TCGA-55-7284-01B-11,TCGA-55-7284-01B-11R,TCGA-55-7284-01B-11R-2241-07,TCGA-LUAD
8af996d7-2c5e-4d17-b1a5-8751f4784eba,14aca23b-01ce-4532-8f2f-3b22b05a4757.rna_seq.augmented_star_gene_counts.tsv,TCGA-55-8089,TCGA-55-8089-01A,TCGA-55-8089-01A-11,TCGA-55-8089-01A-11R,TCGA-55-8089-01A-11R-2241-07,TCGA-LUAD
d1a18468-9c02-4d61-8e3e-43a6d23d402e,9bfd464b-419a-43c0-929a-c1d219713a6f.rna_seq.augmented_star_gene_counts.tsv,TCGA-38-4626,TCGA-38-4626-01A,TCGA-38-4626-01A-01,TCGA-38-4626-01A-01R,TCGA-38-4626-01A-01R-1206-07,TCGA-LUAD
23ab7447-ba7a-4947-bacf-2c0b209b38cf,e89ecf81-4892-48c8-be13-926f92d5ec97.rna_seq.augmented_star_gene_counts.tsv,TCGA-44-5644,TCGA-44-5644-01A,TCGA-44-5644-01A-21,TCGA-44-5644-01A-21R,TCGA-44-5644-01A-21R-2039-07,TCGA-LUAD
8e14dba9-6132-483c-892b-b244704fdc38,9343d3bd-0f60-49c3-8625-31a8a7a846c4.rna_seq.augmented_star_gene_counts.tsv,TCGA-91-6835,TCGA-91-6835-01A,TCGA-91-6835-01A-11,TCGA-91-6835-01A-11R,TCGA-91-6835-01A-11R-1858-07,TCGA-LUAD
7bc6d1c2-7d78-4b67-9c0d-8a836047f721,e4fe566f-bf64-408e-a422-fef7b855391f.rna_seq.augmented_star_gene_counts.tsv,TCGA-L4-A4E6,TCGA-L4-A4E6-01A,TCGA-L4-A4E6-01A-11,TCGA-L4-A4E6-01A-11R,TCGA-L4-A4E6-01A-11R-A24H-07,TCGA-LUAD
a308da6a-7eec-4a96-8884-d6ea49637744,14797b04-c56a-4ceb-bd0f-a4e785e90f75.rna_seq.augmented_star_gene_counts.tsv,TCGA-05-4398,TCGA-05-4398-01A,TCGA-05-4398-01A-01,TCGA-05-4398-01A-01R,TCGA-05-4398-01A-01R-1206-07,TCGA-LUAD
975121d2-ba5d-4b2c-bd50-278311c7144a,143cbdd4-689e-4ba9-b0ad-069629dc7dfa.rna_seq.augmented_star_gene_counts.tsv,TCGA-97-A4M6,TCGA-97-A4M6-01A,TCGA-97-A4M6-01A-11,TCGA-97-A4M6-01A-11R,TCGA-97-A4M6-01A-11R-A24X-07,TCGA-LUAD
1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c,7edd63ce-c5bb-4209-b8c8-98af0fae03ed.rna_seq.augmented_star_gene_counts.tsv,TCGA-49-AAR9,TCGA-49-AAR9-01A,TCGA-49-AAR9-01A-21,TCGA-49-AAR9-01A-21R,TCGA-49-AAR9-01A-21R-A41B-07,TCGA-LUAD
b7b898c7-f63f-43d3-864a-406e842db2fe,cbfa6fea-3a77-4d0f-ab15-12307d08055a.rna_seq.augmented_star_gene_counts.tsv,TCGA-75-7027,TCGA-75-7027-01A,TCGA-75-7027-01A-11,TCGA-75-7027-01A-11R,TCGA-75-7027-01A-11R-1949-07,TCGA-LUAD
3ca2ec6c-4134-4595-9c5e-68c886d3aa1c,f6108b9b-e02f-4608-bec3-bcc0112d05b4.rna_seq.augmented_star_gene_counts.tsv,TCGA-49-AARO,TCGA-49-AARO-01A,TCGA-49-AARO-01A-12,TCGA-49-AARO-01A-12R,TCGA-49-AARO-01A-12R-A41B-07,TCGA-LUAD
157223aa-aab5-4522-8ff2-8104ea3561d9,e40ae18a-9f57-4069-b99f-260c93b52e9f.rna_seq.augmented_star_gene_counts.tsv,TCGA-69-8255,TCGA-69-8255-01A,TCGA-69-8255-01A-11,TCGA-69-8255-01A-11R,TCGA-69-8255-01A-11R-2287-07,TCGA-LUAD
